----------------ATORCH LOAD_Tester Software----------------
------------------CL24/BW150/BW600/DL150-------------------
----------------ATORCH LOAD_Tester Software----------------
DATE,VOLTAGE(V),CURRENT(A),POWER(W),RESISTANCE(Ω),E_QUANTITY(Wh),E_CAPACITY(mAh),NTC_TEMP(℃),CPU_TEMP(℃),MOS_TEMP(℃),FAN_SPEED(RPM),
2026-07-06_17:31:09,22.278000,-5.000000,111.403999,4.455,75.831,3549.030,-34.999,33.0,77.108,100
2026-07-06_17:31:10,22.277000,-5.001000,111.440002,4.455,75.862,3550.419,-34.999,33.0,77.367,100
2026-07-06_17:31:11,22.274000,-5.000000,111.383003,4.453,75.893,3551.808,-34.999,33.0,77.367,100
2026-07-06_17:31:12,22.275999,-5.001000,111.425003,4.454,75.924,3553.197,-34.999,33.0,77.367,100
2026-07-06_17:31:13,22.271000,-4.999000,111.352997,4.455,75.955,3554.587,-34.999,33.0,77.367,100
2026-07-06_17:31:14,22.271999,-5.000000,111.388000,4.455,75.986,3555.975,-34.999,33.0,77.367,100
2026-07-06_17:31:15,22.270000,-5.004000,111.459999,4.454,76.017,3557.364,-34.999,33.0,77.367,100
2026-07-06_17:31:16,22.266001,-5.000000,111.350998,4.452,76.048,3558.753,-34.999,33.0,77.624,100
2026-07-06_17:31:17,22.264999,-5.001000,111.362999,4.452,76.079,3560.141,-34.999,33.0,77.624,100
2026-07-06_17:31:18,22.264000,-5.001000,111.360001,4.453,76.110,3561.530,-34.999,33.0,77.624,100
2026-07-06_17:31:19,22.261000,-5.001000,111.344002,4.449,76.141,3562.920,-34.999,33.0,77.624,100
2026-07-06_17:31:20,22.261000,-5.000000,111.315002,4.452,76.172,3564.309,-34.999,33.0,77.624,100
2026-07-06_17:31:21,22.257999,-5.000000,111.304001,4.451,76.202,3565.698,-34.999,33.0,77.882,100
2026-07-06_17:31:22,22.257000,-5.001000,111.322998,4.451,76.233,3567.087,-34.999,33.0,77.882,100
2026-07-06_17:31:23,22.252001,-5.001000,111.311996,4.450,76.264,3568.476,-34.999,33.0,77.882,100
2026-07-06_17:31:24,22.252001,-5.001000,111.308998,4.452,76.295,3569.865,-34.999,33.0,77.882,100
2026-07-06_17:31:25,22.250000,-5.003000,111.335999,4.446,76.326,3571.253,-34.999,33.0,77.882,100
2026-07-06_17:31:26,22.247999,-5.000000,111.260002,4.450,76.357,3572.642,-34.999,33.0,78.138,100
2026-07-06_17:31:27,22.247000,-5.000000,111.237999,4.451,76.388,3574.031,-34.999,33.0,78.138,100
2026-07-06_17:31:28,22.246000,-4.999000,111.218002,4.449,76.419,3575.420,-34.999,33.0,78.138,100
2026-07-06_17:31:29,22.243000,-4.999000,111.213997,4.449,76.450,3576.809,-34.999,33.0,78.224,100
2026-07-06_17:31:30,22.239000,-4.998000,111.163002,4.445,76.481,3578.199,-34.999,33.0,78.224,100
2026-07-06_17:31:31,22.236000,-5.000000,111.196999,4.446,76.511,3579.587,-34.999,33.0,78.480,100
2026-07-06_17:31:32,22.237000,-5.000000,111.198997,4.447,76.542,3580.976,-34.999,33.0,78.480,100
